accumulatedFirstCnt,accumulatedSecondCnt,baseDate,firstCnt,secondCnt,sido,totalFirstCnt,totalSecondCnt
1341527,366927,2021-06-07 00:00:00,463,0,서울특별시,1341990,366927
544361,135444,2021-06-07 00:00:00,256,0,부산광역시,544617,135444
310917,100645,2021-06-07 00:00:00,57,0,대구광역시,310974,100645
379033,106422,2021-06-07 00:00:00,151,0,인천광역시,379184,106422
205777,63846,2021-06-07 00:00:00,46,0,대전광역시,205823,63846
225788,72228,2021-06-07 00:00:00,23,0,광주광역시,225811,72228
131012,36976,2021-06-07 00:00:00,95,0,울산광역시,131107,36976
36266,10940,2021-06-07 00:00:00,0,0,세종특별자치시,36266,10940
1654979,484840,2021-06-07 00:00:00,1536,0,경기도,1656515,484840
288297,85709,2021-06-07 00:00:00,49,0,강원도,288346,85709
275377,83585,2021-06-07 00:00:00,49,0,충청북도,275426,83585
357635,113516,2021-06-07 00:00:00,50,0,충청남도,357685,113516
371719,117081,2021-06-07 00:00:00,40,0,전라북도,371759,117081
417888,150869,2021-06-07 00:00:00,26,0,전라남도,417914,150869
448177,155961,2021-06-07 00:00:00,30,0,경상북도,448207,155961
509870,166532,2021-06-07 00:00:00,40,0,경상남도,509910,166532
97206,28161,2021-06-07 00:00:00,47,0,제주특별자치도,97253,28161
7600157,2279997,2021-06-08 00:00:00,855642,19856,전국,8455799,2299853
1342258,367006,2021-06-08 00:00:00,158574,5333,서울특별시,1500832,372339
544716,135498,2021-06-08 00:00:00,65946,1277,부산광역시,610662,136775
379197,106451,2021-06-08 00:00:00,45278,710,인천광역시,424475,107161
311098,100646,2021-06-08 00:00:00,34635,242,대구광역시,345733,100888
205830,63846,2021-06-08 00:00:00,21646,866,대전광역시,227476,64712
225840,72240,2021-06-08 00:00:00,24458,1253,광주광역시,250298,73493
131117,36978,2021-06-08 00:00:00,16788,710,울산광역시,147905,37688
36266,10940,2021-06-08 00:00:00,4319,135,세종특별자치시,40585,11075
1657066,484961,2021-06-08 00:00:00,194416,2528,경기도,1851482,487489
288390,85709,2021-06-08 00:00:00,27233,787,강원도,315623,86496
275438,83585,2021-06-08 00:00:00,29982,293,충청북도,305420,83878
357717,113529,2021-06-08 00:00:00,37645,1961,충청남도,395362,115490
371799,117081,2021-06-08 00:00:00,37664,243,전라북도,409463,117324
417944,150869,2021-06-08 00:00:00,40586,1274,전라남도,458530,152143
448293,155965,2021-06-08 00:00:00,47818,460,경상북도,496111,156425
509915,166532,2021-06-08 00:00:00,58152,1498,경상남도,568067,168030
97273,28161,2021-06-08 00:00:00,10502,286,제주특별자치도,107775,28447
8487962,2300509,2021-06-09 00:00:00,714384,24750,전국,9202346,2325259
1505527,372358,2021-06-09 00:00:00,131465,4672,서울특별시,1636992,377030
612447,136912,2021-06-09 00:00:00,54568,2111,부산광역시,667015,139023
347273,100918,2021-06-09 00:00:00,29228,487,대구광역시,376501,101405
426181,107193,2021-06-09 00:00:00,36949,621,인천광역시,463130,107814
148499,37688,2021-06-09 00:00:00,14407,678,울산광역시,162906,38366
251292,73501,2021-06-09 00:00:00,20846,1659,광주광역시,272138,75160
228379,64715,2021-06-09 00:00:00,17982,564,대전광역시,246361,65279
40749,11075,2021-06-09 00:00:00,3051,156,세종특별자치시,43800,11231
1860517,487698,2021-06-09 00:00:00,157396,3430,경기도,2017913,491128
317467,86497,2021-06-09 00:00:00,24416,873,강원도,341883,87370
306721,84042,2021-06-09 00:00:00,25700,735,충청북도,332421,84777
396592,115513,2021-06-09 00:00:00,33331,2214,충청남도,429923,117727
410463,117325,2021-06-09 00:00:00,32015,1132,전라북도,442478,118457
459611,152145,2021-06-09 00:00:00,33762,2219,전라남도,493373,154364
498010,156430,2021-06-09 00:00:00,41237,622,경상북도,539247,157052
570127,168051,2021-06-09 00:00:00,48434,2171,경상남도,618561,170222
108107,28448,2021-06-09 00:00:00,9597,406,제주특별자치도,117704,28854
9232076,2325957,2021-06-10 00:00:00,562087,23528,전국,9794163,2349485
1641551,377124,2021-06-10 00:00:00,104841,3076,서울특별시,1746392,380200
668605,139163,2021-06-10 00:00:00,44841,2533,부산광역시,713446,141696
464666,107846,2021-06-10 00:00:00,28873,1403,인천광역시,493539,109249
377871,101443,2021-06-10 00:00:00,24306,960,대구광역시,402177,102403
247205,65282,2021-06-10 00:00:00,14351,787,대전광역시,261556,66069
272992,75162,2021-06-10 00:00:00,15026,1253,광주광역시,288018,76415
163506,38382,2021-06-10 00:00:00,11999,893,울산광역시,175505,39275
43975,11236,2021-06-10 00:00:00,2159,223,세종특별자치시,46134,11459
2026456,491400,2021-06-10 00:00:00,121812,3708,경기도,2148268,495108
343601,87370,2021-06-10 00:00:00,19943,782,강원도,363544,88152
333491,84777,2021-06-10 00:00:00,19479,906,충청북도,352970,85683
430946,117736,2021-06-10 00:00:00,26340,724,충청남도,457286,118460
443346,118458,2021-06-10 00:00:00,23265,1175,전라북도,466611,119633
494329,154434,2021-06-10 00:00:00,24994,2439,전라남도,519323,156873
540875,157062,2021-06-10 00:00:00,33162,771,경상북도,574037,157833
620589,170227,2021-06-10 00:00:00,38552,1732,경상남도,659141,171959
118072,28855,2021-06-10 00:00:00,8144,163,제주특별자치도,126216,29018
9832337,2350687,2021-06-11 00:00:00,733067,285448,전국,10565404,2636135
1752249,380244,2021-06-11 00:00:00,148732,68440,서울특별시,1900981,448684
715397,141951,2021-06-11 00:00:00,52987,17505,부산광역시,768384,159456
403996,102439,2021-06-11 00:00:00,30502,10334,대구광역시,434498,112773
495548,109328,2021-06-11 00:00:00,40469,16148,인천광역시,536017,125476
262641,66069,2021-06-11 00:00:00,18393,7128,대전광역시,281034,73197
289213,76476,2021-06-11 00:00:00,18703,8678,광주광역시,307916,85154
2159117,495350,2021-06-11 00:00:00,170727,72261,경기도,2329844,567611
176346,39298,2021-06-11 00:00:00,16021,6954,울산광역시,192367,46252
365972,88190,2021-06-11 00:00:00,24754,7268,강원도,390726,95458
46349,11459,2021-06-11 00:00:00,4190,2279,세종특별자치시,50539,13738
354126,85713,2021-06-11 00:00:00,21981,7803,충청북도,376107,93516
458698,118475,2021-06-11 00:00:00,33926,10584,충청남도,492624,129059
467849,119636,2021-06-11 00:00:00,28484,9329,전라북도,496333,128965
520725,157021,2021-06-11 00:00:00,30401,9268,전라남도,551126,166289
576026,158026,2021-06-11 00:00:00,37572,10929,경상북도,613598,168955
661408,171991,2021-06-11 00:00:00,45241,16663,경상남도,706649,188654
126677,29021,2021-06-11 00:00:00,9984,3877,제주특별자치도,136661,32898
10594421,2638114,2021-06-12 00:00:00,792835,235748,전국,11387256,2873862
1905296,448992,2021-06-12 00:00:00,165265,55544,서울특별시,2070561,504536
769927,159656,2021-06-12 00:00:00,59838,14135,부산광역시,829765,173791
435914,112821,2021-06-12 00:00:00,33748,8542,대구광역시,469662,121363
537640,125539,2021-06-12 00:00:00,45600,13948,인천광역시,583240,139487
192967,46285,2021-06-12 00:00:00,15918,5356,울산광역시,208885,51641
308899,85396,2021-06-12 00:00:00,19935,7122,광주광역시,328834,92518
281841,73222,2021-06-12 00:00:00,19590,5483,대전광역시,301431,78705
50681,13745,2021-06-12 00:00:00,4386,1867,세종특별자치시,55067,15612
392499,95483,2021-06-12 00:00:00,25538,6849,강원도,418037,102332
377087,93634,2021-06-12 00:00:00,22939,6761,충청북도,400026,100395
2337842,568016,2021-06-12 00:00:00,194438,60128,경기도,2532280,628144
493776,129084,2021-06-12 00:00:00,34104,8891,충청남도,527880,137975
497151,128968,2021-06-12 00:00:00,28421,8170,전라북도,525572,137138
552339,166498,2021-06-12 00:00:00,29016,7260,전라남도,581355,173758
615067,168974,2021-06-12 00:00:00,38166,10226,경상북도,653233,179200
708413,188887,2021-06-12 00:00:00,46855,12753,경상남도,755268,201640
137082,32914,2021-06-12 00:00:00,9078,2713,제주특별자치도,146160,35627
11416064,2874527,2021-06-13 00:00:00,386223,117602,전국,11802287,2992129
2074678,504655,2021-06-13 00:00:00,82931,28724,서울특별시,2157609,533379
831273,173825,2021-06-13 00:00:00,28308,7512,부산광역시,859581,181337
471088,121414,2021-06-13 00:00:00,17108,4770,대구광역시,488196,126184
329758,92594,2021-06-13 00:00:00,10420,3618,광주광역시,340178,96212
584848,139503,2021-06-13 00:00:00,24123,5808,인천광역시,608971,145311
302174,78713,2021-06-13 00:00:00,8554,2611,대전광역시,310728,81324
209520,51653,2021-06-13 00:00:00,7079,2233,울산광역시,216599,53886
55267,15614,2021-06-13 00:00:00,2452,1069,세종특별자치시,57719,16683
2540515,628298,2021-06-13 00:00:00,108614,32130,경기도,2649129,660428
419798,102391,2021-06-13 00:00:00,8874,3104,강원도,428672,105495
401001,100403,2021-06-13 00:00:00,10918,2691,충청북도,411919,103094
529005,137983,2021-06-13 00:00:00,13609,4244,충청남도,542614,142227
526517,137143,2021-06-13 00:00:00,12452,3349,전라북도,538969,140492
582267,173850,2021-06-13 00:00:00,11852,3497,전라남도,594119,177347
654611,179210,2021-06-13 00:00:00,14195,4109,경상북도,668806,183319
757254,201651,2021-06-13 00:00:00,20750,6598,경상남도,778004,208249
146490,35627,2021-06-13 00:00:00,3984,1535,제주특별자치도,150474,37162
11802900,2992255,2021-06-14 00:00:00,27481,11774,전국,11830381,3004029
2157557,533408,2021-06-14 00:00:00,5702,2522,서울특별시,2163259,535930
859536,181339,2021-06-14 00:00:00,1329,504,부산광역시,860865,181843
488273,126219,2021-06-14 00:00:00,991,421,대구광역시,489264,126640
340156,96212,2021-06-14 00:00:00,228,100,광주광역시,340384,96312
609032,145312,2021-06-14 00:00:00,2013,875,인천광역시,611045,146187
57722,16683,2021-06-14 00:00:00,245,154,세종특별자치시,57967,16837
310703,81325,2021-06-14 00:00:00,986,538,대전광역시,311689,81863
216588,53888,2021-06-14 00:00:00,577,299,울산광역시,217165,54187
2649492,660476,2021-06-14 00:00:00,10053,3958,경기도,2659545,664434
428780,105499,2021-06-14 00:00:00,550,201,강원도,429330,105700
411970,103094,2021-06-14 00:00:00,631,160,충청북도,412601,103254
542607,142228,2021-06-14 00:00:00,1082,472,충청남도,543689,142700
538949,140494,2021-06-14 00:00:00,686,320,전라북도,539635,140814
594159,177347,2021-06-14 00:00:00,451,203,전라남도,594610,177550
668857,183320,2021-06-14 00:00:00,541,238,경상북도,669398,183558
778032,208249,2021-06-14 00:00:00,613,376,경상남도,778645,208625
150487,37162,2021-06-14 00:00:00,803,433,제주특별자치도,151290,37595
11833534,3006290,2021-06-15 00:00:00,731735,256443,전국,12565269,3262733
2164015,536472,2021-06-15 00:00:00,145519,52848,서울특별시,2309534,589320
861118,182046,2021-06-15 00:00:00,52456,15145,부산광역시,913574,197191
489379,126736,2021-06-15 00:00:00,33799,8476,대구광역시,523178,135212
611232,146292,2021-06-15 00:00:00,40208,13428,인천광역시,651440,159720
311723,81879,2021-06-15 00:00:00,19661,5554,대전광역시,331384,87433
340470,96430,2021-06-15 00:00:00,18346,7372,광주광역시,358816,103802
57990,16842,2021-06-15 00:00:00,4101,1633,세종특별자치시,62091,18475
217199,54259,2021-06-15 00:00:00,16436,5036,울산광역시,233635,59295
429391,105764,2021-06-15 00:00:00,23671,8361,강원도,453062,114125
412642,103356,2021-06-15 00:00:00,22038,8836,충청북도,434680,112192
2660539,665029,2021-06-15 00:00:00,176281,67631,경기도,2836820,732660
543767,142742,2021-06-15 00:00:00,30313,14024,충청남도,574080,156766
539733,140830,2021-06-15 00:00:00,24879,9646,전라북도,564612,150476
594725,177591,2021-06-15 00:00:00,26401,8898,전라남도,621126,186489
669480,183664,2021-06-15 00:00:00,41347,9496,경상북도,710827,193160
778736,208685,2021-06-15 00:00:00,47138,17216,경상남도,825874,225901
151395,37673,2021-06-15 00:00:00,9141,2843,제주특별자치도,160536,40516
12602026,3265037,2021-06-16 00:00:00,617181,207339,전국,13219207,3472376
2315468,590021,2021-06-16 00:00:00,122487,37687,서울특별시,2437955,627708
915656,197345,2021-06-16 00:00:00,42517,14094,부산광역시,958173,211439
524991,135300,2021-06-16 00:00:00,30390,7105,대구광역시,555381,142405
653429,159912,2021-06-16 00:00:00,33488,10952,인천광역시,686917,170864
359944,103863,2021-06-16 00:00:00,15277,4816,광주광역시,375221,108679
234317,59336,2021-06-16 00:00:00,14265,4606,울산광역시,248582,63942
62316,18477,2021-06-16 00:00:00,3159,1026,세종특별자치시,65475,19503
332460,87481,2021-06-16 00:00:00,16987,4643,대전광역시,349447,92124
2846847,733198,2021-06-16 00:00:00,144559,52782,경기도,2991406,785980
455006,114188,2021-06-16 00:00:00,21470,7105,강원도,476476,121293
435853,112211,2021-06-16 00:00:00,18885,7812,충청북도,454738,120023
575399,156806,2021-06-16 00:00:00,26150,11080,충청남도,601549,167886
565840,150489,2021-06-16 00:00:00,19746,9821,전라북도,585586,160310
622432,186602,2021-06-16 00:00:00,21776,6514,전라남도,644208,193116
712529,193232,2021-06-16 00:00:00,38378,8642,경상북도,750907,201874
828546,226016,2021-06-16 00:00:00,39367,15352,경상남도,867913,241368
160993,40560,2021-06-16 00:00:00,8280,3302,제주특별자치도,169273,43862
13250593,3474112,2021-06-17 00:00:00,540248,280928,전국,13790841,3755040
2442498,628123,2021-06-17 00:00:00,112311,57409,서울특별시,2554809,685532
959918,211561,2021-06-17 00:00:00,36253,18529,부산광역시,996171,230090
556934,142487,2021-06-17 00:00:00,25975,10780,대구광역시,582909,153267
688555,170937,2021-06-17 00:00:00,28579,14611,인천광역시,717134,185548
376225,108709,2021-06-17 00:00:00,11904,6785,광주광역시,388129,115494
249243,63985,2021-06-17 00:00:00,12961,5894,울산광역시,262204,69879
350303,92170,2021-06-17 00:00:00,15330,7963,대전광역시,365633,100133
65710,19509,2021-06-17 00:00:00,3061,1642,세종특별자치시,68771,21151
3000384,786687,2021-06-17 00:00:00,128857,72263,경기도,3129241,858950
478207,121332,2021-06-17 00:00:00,18698,8863,강원도,496905,130195
455836,120032,2021-06-17 00:00:00,15673,8754,충청북도,471509,128786
602704,167962,2021-06-17 00:00:00,22282,11975,충청남도,624986,179937
586602,160316,2021-06-17 00:00:00,16500,11473,전라북도,603102,171789
645309,193134,2021-06-17 00:00:00,17102,10723,전라남도,662411,203857
752490,201897,2021-06-17 00:00:00,33226,11742,경상북도,785716,213639
870019,241403,2021-06-17 00:00:00,34198,17803,경상남도,904217,259206
169656,43868,2021-06-17 00:00:00,7338,3719,제주특별자치도,176994,47587
13820058,3757067,2021-06-18 00:00:00,412987,127643,전국,14233045,3884710
2559654,685941,2021-06-18 00:00:00,78339,25631,서울특별시,2637993,711572
997654,230317,2021-06-18 00:00:00,27464,11352,부산광역시,1025118,241669
584151,153350,2021-06-18 00:00:00,21896,5453,대구광역시,606047,158803
366427,100146,2021-06-18 00:00:00,11468,3760,대전광역시,377895,103906
718702,185796,2021-06-18 00:00:00,22238,5885,인천광역시,740940,191681
389000,115523,2021-06-18 00:00:00,9333,3168,광주광역시,398333,118691
262845,69886,2021-06-18 00:00:00,9795,1628,울산광역시,272640,71514
3137267,859606,2021-06-18 00:00:00,92747,29204,경기도,3230014,888810
498744,130224,2021-06-18 00:00:00,16264,5470,강원도,515008,135694
68925,21153,2021-06-18 00:00:00,2268,741,세종특별자치시,71193,21894
472373,128809,2021-06-18 00:00:00,12503,3750,충청북도,484876,132559
626087,179982,2021-06-18 00:00:00,17373,5371,충청남도,643460,185353
604004,171806,2021-06-18 00:00:00,13334,5555,전라북도,617338,177361
663584,203903,2021-06-18 00:00:00,14594,5502,전라남도,678178,209405
787223,213744,2021-06-18 00:00:00,30242,6884,경상북도,817465,220628
906064,259258,2021-06-18 00:00:00,27307,6571,경상남도,933371,265829
177354,47623,2021-06-18 00:00:00,5822,1718,제주특별자치도,183176,49341
14261046,3886535,2021-06-19 00:00:00,507319,126036,전국,14768365,4012571
2642132,711868,2021-06-19 00:00:00,90850,27755,서울특별시,2732982,739623
1026549,241766,2021-06-19 00:00:00,37014,11420,부산광역시,1063563,253186
607187,158899,2021-06-19 00:00:00,20506,5640,대구광역시,627693,164539
742623,191726,2021-06-19 00:00:00,28414,6328,인천광역시,771037,198054
399214,118702,2021-06-19 00:00:00,13318,2914,광주광역시,412532,121616
273239,71556,2021-06-19 00:00:00,11321,1926,울산광역시,284560,73482
71349,21926,2021-06-19 00:00:00,2852,811,세종특별자치시,74201,22737
378713,103942,2021-06-19 00:00:00,12756,4690,대전광역시,391469,108632
516654,135771,2021-06-19 00:00:00,17566,5896,강원도,534220,141667
485789,132574,2021-06-19 00:00:00,16241,2653,충청북도,502030,135227
3237860,889308,2021-06-19 00:00:00,119905,28944,경기도,3357765,918252
644547,185397,2021-06-19 00:00:00,22586,5100,충청남도,667133,190497
618209,177435,2021-06-19 00:00:00,17913,4410,전라북도,636122,181845
679279,209649,2021-06-19 00:00:00,21129,4112,전라남도,700408,213761
818889,220761,2021-06-19 00:00:00,32984,6468,경상북도,851873,227229
935215,265892,2021-06-19 00:00:00,36161,4934,경상남도,971376,270826
183598,49363,2021-06-19 00:00:00,5803,2035,제주특별자치도,189401,51398
14800465,4013089,2021-06-20 00:00:00,211990,33522,전국,15012455,4046611
2738330,739768,2021-06-20 00:00:00,36213,7884,서울특별시,2774543,747652
1065192,253265,2021-06-20 00:00:00,16308,2097,부산광역시,1081500,255362
629040,164595,2021-06-20 00:00:00,5542,2268,대구광역시,634582,166863
772909,198073,2021-06-20 00:00:00,13675,1500,인천광역시,786584,199573
285172,73493,2021-06-20 00:00:00,4344,472,울산광역시,289516,73965
413448,121627,2021-06-20 00:00:00,6671,778,광주광역시,420119,122405
74389,22737,2021-06-20 00:00:00,1597,261,세종특별자치시,75986,22998
392477,108658,2021-06-20 00:00:00,4821,776,대전광역시,397298,109434
3367032,918355,2021-06-20 00:00:00,56847,11363,경기도,3423879,929718
536233,141683,2021-06-20 00:00:00,5126,517,강원도,541359,142200
503087,135228,2021-06-20 00:00:00,7270,635,충청북도,510357,135863
668370,190532,2021-06-20 00:00:00,8791,1347,충청남도,677161,191879
637125,181848,2021-06-20 00:00:00,8409,250,전라북도,645534,182098
701445,213761,2021-06-20 00:00:00,8483,656,전라남도,709928,214417
853331,227239,2021-06-20 00:00:00,10589,916,경상북도,863920,228155
973134,270829,2021-06-20 00:00:00,14691,1543,경상남도,987825,272372
189751,51398,2021-06-20 00:00:00,2613,259,제주특별자치도,192364,51657
15014314,4046808,2021-06-21 00:00:00,505,1038,전국,15014819,4047846
2774731,747815,2021-06-21 00:00:00,66,65,서울특별시,2774797,747880
1081640,255362,2021-06-21 00:00:00,17,17,부산광역시,1081657,255379
634591,166863,2021-06-21 00:00:00,151,0,대구광역시,634742,166863
786667,199602,2021-06-21 00:00:00,35,35,인천광역시,786702,199637
420126,122405,2021-06-21 00:00:00,0,0,광주광역시,420126,122405
397277,109434,2021-06-21 00:00:00,8,7,대전광역시,397285,109441
289575,73965,2021-06-21 00:00:00,1,0,울산광역시,289576,73965
76039,22998,2021-06-21 00:00:00,0,0,세종특별자치시,76039,22998
3424306,929720,2021-06-21 00:00:00,114,828,경기도,3424420,930548
541569,142203,2021-06-21 00:00:00,6,6,강원도,541575,142209
510453,135863,2021-06-21 00:00:00,0,0,충청북도,510453,135863
677173,191879,2021-06-21 00:00:00,8,8,충청남도,677181,191887
645571,182098,2021-06-21 00:00:00,0,0,전라북도,645571,182098
709968,214417,2021-06-21 00:00:00,36,36,전라남도,710004,214453
864073,228155,2021-06-21 00:00:00,24,0,경상북도,864097,228155
988143,272372,2021-06-21 00:00:00,3,0,경상남도,988146,272372
192412,51657,2021-06-21 00:00:00,36,36,제주특별자치도,192448,51693
15019767,4051080,2021-06-22 00:00:00,20231,116453,전국,15039998,4167533
2776635,749049,2021-06-22 00:00:00,4973,21087,서울특별시,2781608,770136
1081863,255532,2021-06-22 00:00:00,1207,9621,부산광역시,1083070,265153
634856,166991,2021-06-22 00:00:00,946,4578,대구광역시,635802,171569
786968,199836,2021-06-22 00:00:00,1425,5980,인천광역시,788393,205816
397370,109462,2021-06-22 00:00:00,578,3203,대전광역시,397948,112665
420170,122422,2021-06-22 00:00:00,585,2782,광주광역시,420755,125204
76049,23003,2021-06-22 00:00:00,164,275,세종특별자치시,76213,23278
289639,73999,2021-06-22 00:00:00,390,1597,울산광역시,290029,75596
3425742,931601,2021-06-22 00:00:00,4416,23561,경기도,3430158,955162
541744,142217,2021-06-22 00:00:00,621,3855,강원도,542365,146072
510573,135878,2021-06-22 00:00:00,741,5471,충청북도,511314,141349
677249,191962,2021-06-22 00:00:00,676,6769,충청남도,677925,198731
645656,182132,2021-06-22 00:00:00,594,5937,전라북도,646250,188069
710109,214498,2021-06-22 00:00:00,534,4464,전라남도,710643,218962
864261,228264,2021-06-22 00:00:00,874,7993,경상북도,865135,236257
988280,272419,2021-06-22 00:00:00,1166,7181,경상남도,989446,279600
192603,51815,2021-06-22 00:00:00,341,2099,제주특별자치도,192944,53914
15068519,4168857,2021-06-23 00:00:00,30346,123415,전국,15098865,4292272
2785966,770347,2021-06-23 00:00:00,6694,21120,서울특별시,2792660,791467
1084872,265190,2021-06-23 00:00:00,2035,9979,부산광역시,1086907,275169
637033,171603,2021-06-23 00:00:00,1388,4760,대구광역시,638421,176363
789992,205918,2021-06-23 00:00:00,1676,6321,인천광역시,791668,212239
421632,125225,2021-06-23 00:00:00,785,3409,광주광역시,422417,128634
290682,75605,2021-06-23 00:00:00,601,1449,울산광역시,291283,77054
398956,112673,2021-06-23 00:00:00,785,3413,대전광역시,399741,116086
76397,23291,2021-06-23 00:00:00,193,227,세종특별자치시,76590,23518
3437434,955688,2021-06-23 00:00:00,6221,23541,경기도,3443655,979229
543496,146075,2021-06-23 00:00:00,1271,4213,강원도,544767,150288
512183,141349,2021-06-23 00:00:00,937,5863,충청북도,513120,147212
679153,198845,2021-06-23 00:00:00,1235,7476,충청남도,680388,206321
647184,188070,2021-06-23 00:00:00,1062,6533,전라북도,648246,194603
711735,219019,2021-06-23 00:00:00,1123,6476,전라남도,712858,225495
866533,236381,2021-06-23 00:00:00,2187,8947,경상북도,868720,245328
991938,279656,2021-06-23 00:00:00,1775,7867,경상남도,993713,287523
193333,53922,2021-06-23 00:00:00,378,1821,제주특별자치도,193711,55743
15121636,4294377,2021-06-24 00:00:00,28485,119117,전국,15150121,4413494
2796229,791618,2021-06-24 00:00:00,5777,22048,서울특별시,2802006,813666
1087894,275350,2021-06-24 00:00:00,1946,9813,부산광역시,1089840,285163
639214,176382,2021-06-24 00:00:00,1899,5413,대구광역시,641113,181795
423246,128848,2021-06-24 00:00:00,396,2998,광주광역시,423642,131846
792922,212345,2021-06-24 00:00:00,1453,6659,인천광역시,794375,219004
400285,116096,2021-06-24 00:00:00,1113,3156,대전광역시,401398,119252
291736,77055,2021-06-24 00:00:00,537,1300,울산광역시,292273,78355
76757,23518,2021-06-24 00:00:00,154,276,세종특별자치시,76911,23794
3450264,980040,2021-06-24 00:00:00,6281,23431,경기도,3456545,1003471
545843,150379,2021-06-24 00:00:00,782,4679,강원도,546625,155058
513762,147267,2021-06-24 00:00:00,967,4680,충청북도,514729,151947
681455,206379,2021-06-24 00:00:00,1473,5348,충청남도,682928,211727
649016,194608,2021-06-24 00:00:00,938,6473,전라북도,649954,201081
714010,225732,2021-06-24 00:00:00,1135,6059,전라남도,715145,231791
869775,245343,2021-06-24 00:00:00,1173,9463,경상북도,870948,254806
995281,287617,2021-06-24 00:00:00,2084,5804,경상남도,997365,293421
193947,55800,2021-06-24 00:00:00,377,1517,제주특별자치도,194324,57317
15168599,4414987,2021-06-25 00:00:00,31320,106798,전국,15199919,4521785
2804610,813838,2021-06-25 00:00:00,6581,22040,서울특별시,2811191,835878
1091080,285213,2021-06-25 00:00:00,1861,9523,부산광역시,1092941,294736
641918,181828,2021-06-25 00:00:00,2312,5276,대구광역시,644230,187104
795272,219057,2021-06-25 00:00:00,1467,5678,인천광역시,796739,224735
401964,119280,2021-06-25 00:00:00,1138,3277,대전광역시,403102,122557
424335,131889,2021-06-25 00:00:00,928,2457,광주광역시,425263,134346
292748,78355,2021-06-25 00:00:00,719,1350,울산광역시,293467,79705
77013,23794,2021-06-25 00:00:00,206,162,세종특별자치시,77219,23956
3461601,1004372,2021-06-25 00:00:00,7696,22207,경기도,3469297,1026579
547443,155079,2021-06-25 00:00:00,1019,4114,강원도,548462,159193
515364,151954,2021-06-25 00:00:00,1351,3106,충청북도,516715,155060
683696,211765,2021-06-25 00:00:00,1583,3905,충청남도,685279,215670
650664,201108,2021-06-25 00:00:00,777,5071,전라북도,651441,206179
716003,231824,2021-06-25 00:00:00,952,4494,전라남도,716955,236318
871795,254845,2021-06-25 00:00:00,859,8310,경상북도,872654,263155
998468,293462,2021-06-25 00:00:00,1542,4205,경상남도,1000010,297667
194625,57324,2021-06-25 00:00:00,329,1623,제주특별자치도,194954,58947
15216892,4522789,2021-06-26 00:00:00,46333,96129,전국,15263225,4618918
2813647,835977,2021-06-26 00:00:00,7635,22720,서울특별시,2821282,858697
1093983,294745,2021-06-26 00:00:00,2879,9589,부산광역시,1096862,304334
644976,187104,2021-06-26 00:00:00,3196,5087,대구광역시,648172,192191
797686,224766,2021-06-26 00:00:00,2188,5697,인천광역시,799874,230463
403617,122565,2021-06-26 00:00:00,1704,3247,대전광역시,405321,125812
425822,134385,2021-06-26 00:00:00,1836,1709,광주광역시,427658,136094
77352,23956,2021-06-26 00:00:00,285,251,세종특별자치시,77637,24207
293818,79724,2021-06-26 00:00:00,1341,1004,울산광역시,295159,80728
3474009,1027019,2021-06-26 00:00:00,11730,18943,경기도,3485739,1045962
549156,159194,2021-06-26 00:00:00,1577,3380,강원도,550733,162574
517301,155152,2021-06-26 00:00:00,1405,1168,충청북도,518706,156320
686065,215861,2021-06-26 00:00:00,1935,3104,충청남도,688000,218965
651974,206179,2021-06-26 00:00:00,1381,4120,전라북도,653355,210299
717577,236341,2021-06-26 00:00:00,1733,3410,전라남도,719310,239751
873392,263158,2021-06-26 00:00:00,1661,7312,경상북도,875053,270470
1001369,297716,2021-06-26 00:00:00,3177,4168,경상남도,1004546,301884
195148,58947,2021-06-26 00:00:00,670,1220,제주특별자치도,195818,60167
15279057,4620427,2021-06-27 00:00:00,11159,22784,전국,15290216,4643211
2823669,858740,2021-06-27 00:00:00,2216,6655,서울특별시,2825885,865395
1097671,304334,2021-06-27 00:00:00,336,1119,부산광역시,1098007,305453
649040,192224,2021-06-27 00:00:00,484,512,대구광역시,649524,192736
800720,230464,2021-06-27 00:00:00,540,639,인천광역시,801260,231103
428199,136094,2021-06-27 00:00:00,427,424,광주광역시,428626,136518
405765,125812,2021-06-27 00:00:00,61,16,대전광역시,405826,125828
295548,80784,2021-06-27 00:00:00,48,0,울산광역시,295596,80784
77728,24207,2021-06-27 00:00:00,84,113,세종특별자치시,77812,24320
3490051,1046499,2021-06-27 00:00:00,3852,10274,경기도,3493903,1056773
551518,162600,2021-06-27 00:00:00,151,396,강원도,551669,162996
519240,156351,2021-06-27 00:00:00,158,1007,충청북도,519398,157358
688536,219023,2021-06-27 00:00:00,596,18,충청남도,689132,219041
653968,210299,2021-06-27 00:00:00,31,133,전라북도,653999,210432
719939,239752,2021-06-27 00:00:00,90,368,전라남도,720029,240120
875850,270545,2021-06-27 00:00:00,932,539,경상북도,876782,271084
1005644,302533,2021-06-27 00:00:00,688,505,경상남도,1006332,303038
195971,60166,2021-06-27 00:00:00,465,66,제주특별자치도,196436,60232
15290296,4643211,2021-06-28 00:00:00,6,740,전국,15290302,4643951
2825862,865395,2021-06-28 00:00:00,0,0,서울특별시,2825862,865395
1098001,305453,2021-06-28 00:00:00,0,0,부산광역시,1098001,305453
649515,192736,2021-06-28 00:00:00,0,0,대구광역시,649515,192736
428623,136518,2021-06-28 00:00:00,0,0,광주광역시,428623,136518
